Bandit,Reward,Algorithm
3.0,4.8983955448553,EpsilonGreedy
3.0,2.3839046027936357,EpsilonGreedy
3.0,5.154032066485417,EpsilonGreedy
3.0,4.341470174093401,EpsilonGreedy
3.0,4.3379251296829295,EpsilonGreedy
3.0,3.1634526442304804,EpsilonGreedy
3.0,4.243569796549464,EpsilonGreedy
3.0,1.760963380862092,EpsilonGreedy
3.0,4.3128144598654785,EpsilonGreedy
3.0,4.605105375049911,EpsilonGreedy
3.0,4.707576912950962,EpsilonGreedy
3.0,2.222456427106374,EpsilonGreedy
3.0,4.7077995574846385,EpsilonGreedy
3.0,2.0346137154394803,EpsilonGreedy
3.0,3.616242020983855,EpsilonGreedy
3.0,1.783853527072775,EpsilonGreedy
3.0,2.212835126724419,EpsilonGreedy
3.0,0.9407771884062313,EpsilonGreedy
3.0,3.614036003797227,EpsilonGreedy
3.0,4.918559935623662,EpsilonGreedy
3.0,4.475576197630259,EpsilonGreedy
3.0,4.333589394551759,EpsilonGreedy
3.0,3.2731948166043936,EpsilonGreedy
3.0,3.265011536053861,EpsilonGreedy
3.0,3.2345981601182707,EpsilonGreedy
3.0,3.267691107488223,EpsilonGreedy
3.0,5.124654998986578,EpsilonGreedy
3.0,5.462691752554689,EpsilonGreedy
3.0,3.2204773694281856,EpsilonGreedy
3.0,5.642973794886282,EpsilonGreedy
3.0,3.833687935528516,EpsilonGreedy
3.0,4.182028479494452,EpsilonGreedy
3.0,3.2361923634138714,EpsilonGreedy
3.0,2.6815094459481834,EpsilonGreedy
3.0,3.4169961996058418,EpsilonGreedy
3.0,5.039837598861928,EpsilonGreedy
3.0,2.480564604069386,EpsilonGreedy
3.0,4.0265679929881175,EpsilonGreedy
3.0,4.669239035827101,EpsilonGreedy
3.0,4.412244350444218,EpsilonGreedy
3.0,5.722181993491407,EpsilonGreedy
3.0,2.7036679641726336,EpsilonGreedy
3.0,2.661515015127341,EpsilonGreedy
3.0,5.445999253775656,EpsilonGreedy
3.0,3.4472390932729415,EpsilonGreedy
3.0,2.3689425595473352,EpsilonGreedy
3.0,3.660054449920974,EpsilonGreedy
3.0,3.768869623622551,EpsilonGreedy
3.0,4.690095538664492,EpsilonGreedy
3.0,4.630543918982818,EpsilonGreedy
3.0,3.1770209844200563,EpsilonGreedy
3.0,4.272109132186804,EpsilonGreedy
3.0,2.973930633635733,EpsilonGreedy
3.0,3.875330799544719,EpsilonGreedy
3.0,4.47136011061613,EpsilonGreedy
3.0,4.12186864474788,EpsilonGreedy
3.0,5.490766912581536,EpsilonGreedy
3.0,3.6195929423639512,EpsilonGreedy
3.0,5.5345416151233975,EpsilonGreedy
3.0,5.703512883438462,EpsilonGreedy
3.0,4.797164713810442,EpsilonGreedy
3.0,5.199714503707457,EpsilonGreedy
3.0,3.829510675299579,EpsilonGreedy
3.0,3.2117171180886483,EpsilonGreedy
3.0,5.016006331996176,EpsilonGreedy
3.0,3.37753528408265,EpsilonGreedy
3.0,3.503729789901379,EpsilonGreedy
3.0,4.742378581561083,EpsilonGreedy
3.0,4.782486068373467,EpsilonGreedy
3.0,4.945555356021556,EpsilonGreedy
3.0,4.728982268488693,EpsilonGreedy
3.0,2.6380473809534464,EpsilonGreedy
3.0,3.695600201298225,EpsilonGreedy
3.0,4.281477844144783,EpsilonGreedy
3.0,7.291438444563835,EpsilonGreedy
3.0,3.6274215890236876,EpsilonGreedy
3.0,4.397871164748117,EpsilonGreedy
3.0,2.8747083083310057,EpsilonGreedy
3.0,5.224595349996272,EpsilonGreedy
3.0,6.443249293213879,EpsilonGreedy
3.0,4.532421759228438,EpsilonGreedy
3.0,3.938752284393944,EpsilonGreedy
3.0,3.2612676026412517,EpsilonGreedy
3.0,3.663992766252134,EpsilonGreedy
3.0,6.959478600284374,EpsilonGreedy
3.0,3.057620359930919,EpsilonGreedy
3.0,3.8165897483712117,EpsilonGreedy
3.0,5.195795896898449,EpsilonGreedy
3.0,2.4350591069176435,EpsilonGreedy
3.0,2.969296369767946,EpsilonGreedy
3.0,3.38586504112339,EpsilonGreedy
3.0,3.8707789670594988,EpsilonGreedy
3.0,3.392122507839135,EpsilonGreedy
3.0,4.640347262204147,EpsilonGreedy
3.0,2.245077178506574,EpsilonGreedy
3.0,4.304938880651561,EpsilonGreedy
3.0,3.5418407962684078,EpsilonGreedy
3.0,5.379355353835058,EpsilonGreedy
3.0,2.6135957407995805,EpsilonGreedy
3.0,4.193505483951018,EpsilonGreedy
3.0,4.317895788800383,EpsilonGreedy
3.0,3.681365330486459,EpsilonGreedy
3.0,4.013780529408942,EpsilonGreedy
3.0,3.7795966262193676,EpsilonGreedy
3.0,4.553125547514375,EpsilonGreedy
3.0,3.6227337487246896,EpsilonGreedy
3.0,3.7505421445146014,EpsilonGreedy
3.0,3.3682714931797215,EpsilonGreedy
3.0,4.1099608802648735,EpsilonGreedy
3.0,4.119749918712094,EpsilonGreedy
3.0,3.4492890407916588,EpsilonGreedy
3.0,4.827488193075829,EpsilonGreedy
3.0,4.0733369868362335,EpsilonGreedy
3.0,5.098805727638478,EpsilonGreedy
3.0,2.4487246636260434,EpsilonGreedy
3.0,6.33915943896795,EpsilonGreedy
3.0,3.1668086861146345,EpsilonGreedy
3.0,3.5718661379512415,EpsilonGreedy
3.0,4.952534252877827,EpsilonGreedy
3.0,4.659712475763496,EpsilonGreedy
3.0,4.717016453379877,EpsilonGreedy
3.0,3.9736447047855843,EpsilonGreedy
3.0,5.1077133338043375,EpsilonGreedy
3.0,4.025046963347362,EpsilonGreedy
3.0,2.428460839599233,EpsilonGreedy
3.0,4.666584497854528,EpsilonGreedy
3.0,4.316616073960534,EpsilonGreedy
3.0,3.1164499292552468,EpsilonGreedy
3.0,4.5330150954949815,EpsilonGreedy
3.0,5.1168132571267275,EpsilonGreedy
3.0,2.898010128245394,EpsilonGreedy
3.0,4.808612610264193,EpsilonGreedy
3.0,3.9549914537982223,EpsilonGreedy
3.0,4.514024178074618,EpsilonGreedy
3.0,3.5271889333060975,EpsilonGreedy
3.0,5.364834218196394,EpsilonGreedy
3.0,3.535681132296195,EpsilonGreedy
3.0,4.947286772976632,EpsilonGreedy
3.0,2.2700706732922127,EpsilonGreedy
3.0,1.5583192320306987,EpsilonGreedy
3.0,4.675790951348523,EpsilonGreedy
3.0,4.987978646075005,EpsilonGreedy
3.0,4.008739986556033,EpsilonGreedy
3.0,4.837355698906398,EpsilonGreedy
3.0,5.803973546268773,EpsilonGreedy
3.0,3.238990262572899,EpsilonGreedy
3.0,3.7247078652117263,EpsilonGreedy
3.0,2.1492905746012196,EpsilonGreedy
3.0,4.660066802726889,EpsilonGreedy
3.0,6.594255973453002,EpsilonGreedy
3.0,2.3265763847200422,EpsilonGreedy
3.0,4.857959892432645,EpsilonGreedy
3.0,4.220648798093992,EpsilonGreedy
3.0,5.6300123872757455,EpsilonGreedy
3.0,4.345959365640998,EpsilonGreedy
3.0,4.148184541640413,EpsilonGreedy
3.0,5.2767076768065335,EpsilonGreedy
3.0,5.216711245766943,EpsilonGreedy
3.0,3.850376801156338,EpsilonGreedy
3.0,4.386186519094263,EpsilonGreedy
3.0,3.3949889702797624,EpsilonGreedy
3.0,2.5673490564874686,EpsilonGreedy
3.0,1.9311550413547285,EpsilonGreedy
3.0,5.077814497417025,EpsilonGreedy
3.0,5.064984696219545,EpsilonGreedy
3.0,3.633560274435611,EpsilonGreedy
3.0,5.535249141181907,EpsilonGreedy
3.0,2.129985835452915,EpsilonGreedy
3.0,5.973872549285055,EpsilonGreedy
3.0,4.6474528370171155,EpsilonGreedy
3.0,4.940531760674768,EpsilonGreedy
3.0,2.8568190881689937,EpsilonGreedy
3.0,3.873085910860446,EpsilonGreedy
3.0,4.173314815405517,EpsilonGreedy
3.0,3.9761281694053614,EpsilonGreedy
3.0,2.4401381700948814,EpsilonGreedy
3.0,4.559913122812794,EpsilonGreedy
3.0,5.459936581432805,EpsilonGreedy
3.0,4.3186846884644545,EpsilonGreedy
3.0,2.1584247962672007,EpsilonGreedy
3.0,5.2181442932898054,EpsilonGreedy
3.0,2.657931255767713,EpsilonGreedy
3.0,3.552231806048794,EpsilonGreedy
3.0,4.774957179416577,EpsilonGreedy
3.0,3.373898859030236,EpsilonGreedy
3.0,2.1760244004114546,EpsilonGreedy
3.0,4.736019490889122,EpsilonGreedy
3.0,5.004049761611014,EpsilonGreedy
3.0,5.27361271925583,EpsilonGreedy
3.0,4.417412932827654,EpsilonGreedy
3.0,3.6104075693254147,EpsilonGreedy
3.0,4.583142303897196,EpsilonGreedy
3.0,2.0025871806415267,EpsilonGreedy
3.0,5.2108995014466055,EpsilonGreedy
3.0,3.7460663304146484,EpsilonGreedy
3.0,2.641559160039753,EpsilonGreedy
3.0,3.7786517606726258,EpsilonGreedy
3.0,4.988302437729633,EpsilonGreedy
3.0,3.8913922651749817,EpsilonGreedy
3.0,2.7393208493429704,EpsilonGreedy
3.0,2.51983547164973,EpsilonGreedy
3.0,4.065708957988109,EpsilonGreedy
3.0,3.397473933168572,EpsilonGreedy
3.0,2.387300490620591,EpsilonGreedy
3.0,4.231749284900951,EpsilonGreedy
3.0,3.976642326252984,EpsilonGreedy
3.0,5.460703124649555,EpsilonGreedy
3.0,3.8265406747896855,EpsilonGreedy
3.0,4.139256870964507,EpsilonGreedy
3.0,2.513728257761259,EpsilonGreedy
3.0,5.16295227207554,EpsilonGreedy
3.0,3.1081720893077405,EpsilonGreedy
3.0,2.6161817714285216,EpsilonGreedy
3.0,2.2780779597005427,EpsilonGreedy
3.0,4.602198257493597,EpsilonGreedy
3.0,5.49422652593903,EpsilonGreedy
3.0,4.048918636214105,EpsilonGreedy
3.0,4.960975855294039,EpsilonGreedy
3.0,3.8697615362201723,EpsilonGreedy
3.0,5.029332684306568,EpsilonGreedy
3.0,3.6498548297267734,EpsilonGreedy
3.0,3.6431258960735367,EpsilonGreedy
3.0,5.399204846467301,EpsilonGreedy
3.0,4.13289349951889,EpsilonGreedy
3.0,2.903809276653716,EpsilonGreedy
3.0,4.931105277533095,EpsilonGreedy
3.0,2.789509140972576,EpsilonGreedy
3.0,5.594185648962375,EpsilonGreedy
3.0,4.770188938637575,EpsilonGreedy
3.0,4.612405131500196,EpsilonGreedy
3.0,5.115807547174265,EpsilonGreedy
3.0,5.869169259995323,EpsilonGreedy
3.0,3.5249061229173595,EpsilonGreedy
3.0,4.870726118267598,EpsilonGreedy
3.0,3.808698298321924,EpsilonGreedy
3.0,3.7682794298361135,EpsilonGreedy
3.0,2.5151824407582906,EpsilonGreedy
3.0,3.7415830990885675,EpsilonGreedy
3.0,3.8231335827817174,EpsilonGreedy
3.0,3.7150606242582587,EpsilonGreedy
3.0,5.54198148288366,EpsilonGreedy
3.0,2.501382542388335,EpsilonGreedy
3.0,4.99345869685823,EpsilonGreedy
3.0,5.970618983425866,EpsilonGreedy
3.0,3.28025786996494,EpsilonGreedy
3.0,4.126510065442444,EpsilonGreedy
3.0,4.521634811741311,EpsilonGreedy
3.0,3.4254669500207973,EpsilonGreedy
3.0,4.677573407069458,EpsilonGreedy
3.0,4.93928085922173,EpsilonGreedy
3.0,3.3796790688207876,EpsilonGreedy
3.0,2.7147213913753796,EpsilonGreedy
3.0,3.5492006195515655,EpsilonGreedy
3.0,6.824818578404429,EpsilonGreedy
3.0,5.248049231297996,EpsilonGreedy
3.0,5.778422157249983,EpsilonGreedy
3.0,3.4545422014394886,EpsilonGreedy
3.0,4.44224952052833,EpsilonGreedy
3.0,4.85180155316375,EpsilonGreedy
3.0,3.1506645668075723,EpsilonGreedy
3.0,1.793780116389975,EpsilonGreedy
3.0,3.5389118434840467,EpsilonGreedy
3.0,3.4570892562306574,EpsilonGreedy
3.0,4.774064053675185,EpsilonGreedy
3.0,5.212848890021929,EpsilonGreedy
3.0,2.638992324007684,EpsilonGreedy
3.0,3.8316980016814366,EpsilonGreedy
3.0,3.261669406841962,EpsilonGreedy
3.0,4.376006337539723,EpsilonGreedy
3.0,3.4691135522755507,EpsilonGreedy
3.0,5.518617958554083,EpsilonGreedy
3.0,3.1533931586711517,EpsilonGreedy
3.0,4.626169915322331,EpsilonGreedy
3.0,3.2218254205380212,EpsilonGreedy
3.0,2.349273968131039,EpsilonGreedy
3.0,4.689762297971459,EpsilonGreedy
3.0,6.137971597808207,EpsilonGreedy
3.0,4.508241751260971,EpsilonGreedy
3.0,5.484560948623411,EpsilonGreedy
3.0,2.0831545773585542,EpsilonGreedy
3.0,5.681441546602354,EpsilonGreedy
3.0,3.0682014970606324,EpsilonGreedy
3.0,4.959348692814986,EpsilonGreedy
3.0,4.339558133392716,EpsilonGreedy
3.0,3.9140036662613777,EpsilonGreedy
3.0,4.113002041516092,EpsilonGreedy
3.0,5.370870457834789,EpsilonGreedy
3.0,5.26373738813531,EpsilonGreedy
3.0,4.716535881147741,EpsilonGreedy
3.0,3.8627075612888624,EpsilonGreedy
3.0,3.6734633452965846,EpsilonGreedy
3.0,4.175355774936376,EpsilonGreedy
3.0,3.7514211178741705,EpsilonGreedy
3.0,3.5576244550867058,EpsilonGreedy
3.0,3.8993229536950733,EpsilonGreedy
3.0,4.798624704719495,EpsilonGreedy
3.0,5.107778325879618,EpsilonGreedy
3.0,4.528448867425304,EpsilonGreedy
3.0,3.2592490199738644,EpsilonGreedy
3.0,4.097370283072329,EpsilonGreedy
3.0,4.024729019000664,EpsilonGreedy
3.0,2.7283008869823657,EpsilonGreedy
3.0,4.0978730181252105,EpsilonGreedy
3.0,2.8109155222689735,EpsilonGreedy
3.0,3.01383743155372,EpsilonGreedy
3.0,3.538639256122158,EpsilonGreedy
3.0,3.2312770352640823,EpsilonGreedy
3.0,4.988674429976718,EpsilonGreedy
3.0,3.4180285005948323,EpsilonGreedy
3.0,5.646399966845671,EpsilonGreedy
3.0,5.865157686333542,EpsilonGreedy
3.0,1.7798190716918727,EpsilonGreedy
3.0,4.408256374688978,EpsilonGreedy
3.0,6.148283810174371,EpsilonGreedy
3.0,3.9926894140989337,EpsilonGreedy
3.0,3.6820008572392178,EpsilonGreedy
3.0,3.6251585778019786,EpsilonGreedy
3.0,3.3814305573614476,EpsilonGreedy
3.0,5.062410868902372,EpsilonGreedy
3.0,5.133291938848507,EpsilonGreedy
3.0,3.66026140981336,EpsilonGreedy
3.0,5.082153794676136,EpsilonGreedy
3.0,4.008207406142851,EpsilonGreedy
3.0,3.451495283633651,EpsilonGreedy
3.0,4.686207530687126,EpsilonGreedy
3.0,4.663053160566037,EpsilonGreedy
3.0,4.17780794558701,EpsilonGreedy
3.0,3.475052623512438,EpsilonGreedy
3.0,5.785513595733874,EpsilonGreedy
3.0,2.8844374706507825,EpsilonGreedy
3.0,3.5282280665701733,EpsilonGreedy
3.0,3.6526014516671186,EpsilonGreedy
3.0,3.6623716568036606,EpsilonGreedy
3.0,3.3811612408343583,EpsilonGreedy
3.0,4.150337641145154,EpsilonGreedy
3.0,3.038114687925442,EpsilonGreedy
3.0,5.614024846798699,EpsilonGreedy
3.0,2.6131117457197526,EpsilonGreedy
3.0,1.9122841748525996,EpsilonGreedy
3.0,3.753646017565971,EpsilonGreedy
3.0,3.258867558168621,EpsilonGreedy
3.0,4.024288622344882,EpsilonGreedy
3.0,5.238642881194302,EpsilonGreedy
3.0,4.274991264780794,EpsilonGreedy
3.0,4.212445685613543,EpsilonGreedy
3.0,3.0517798910443714,EpsilonGreedy
3.0,4.780292251814949,EpsilonGreedy
3.0,3.780452365209142,EpsilonGreedy
3.0,5.036343999285254,EpsilonGreedy
3.0,3.527626747333358,EpsilonGreedy
3.0,4.080978166733587,EpsilonGreedy
3.0,5.319609192476211,EpsilonGreedy
3.0,4.2292686036785,EpsilonGreedy
3.0,4.266344845662302,EpsilonGreedy
3.0,5.274166949687473,EpsilonGreedy
3.0,3.7210635887938963,EpsilonGreedy
3.0,3.923251175740207,EpsilonGreedy
3.0,4.163600648200217,EpsilonGreedy
3.0,3.255527398153883,EpsilonGreedy
3.0,4.7536348129430275,EpsilonGreedy
3.0,2.5860447110050138,EpsilonGreedy
3.0,5.157815743801181,EpsilonGreedy
3.0,4.045384833626486,EpsilonGreedy
3.0,4.123190085482515,EpsilonGreedy
3.0,3.926575954338228,EpsilonGreedy
3.0,4.631960326279661,EpsilonGreedy
3.0,2.3240961272282625,EpsilonGreedy
3.0,4.445604740202925,EpsilonGreedy
3.0,4.260244915750254,EpsilonGreedy
3.0,4.743653052727865,EpsilonGreedy
3.0,3.7108042466640994,EpsilonGreedy
3.0,3.225313337313235,EpsilonGreedy
3.0,4.8788656224559945,EpsilonGreedy
3.0,2.038686617325277,EpsilonGreedy
3.0,4.80264229672523,EpsilonGreedy
3.0,1.7278265359988385,EpsilonGreedy
3.0,5.023770289480075,EpsilonGreedy
3.0,5.562525559956856,EpsilonGreedy
3.0,4.769538260827558,EpsilonGreedy
3.0,2.71945850040787,EpsilonGreedy
3.0,6.211467989469968,EpsilonGreedy
3.0,4.784736567278493,EpsilonGreedy
3.0,4.808321326882537,EpsilonGreedy
3.0,2.936024395411441,EpsilonGreedy
3.0,4.665424537834735,EpsilonGreedy
3.0,6.06979252516772,EpsilonGreedy
3.0,4.657393658829501,EpsilonGreedy
3.0,4.791772079393175,EpsilonGreedy
3.0,3.197346336338636,EpsilonGreedy
3.0,4.215689371399735,EpsilonGreedy
3.0,3.0019683904910077,EpsilonGreedy
3.0,5.619478777539356,EpsilonGreedy
3.0,1.9461764821898644,EpsilonGreedy
3.0,4.855645821445638,EpsilonGreedy
3.0,3.418536992231786,EpsilonGreedy
3.0,3.134739537145424,EpsilonGreedy
3.0,4.880568839822643,EpsilonGreedy
3.0,4.622854354314575,EpsilonGreedy
3.0,4.071183217016618,EpsilonGreedy
3.0,4.623902481988834,EpsilonGreedy
3.0,3.2909049341562175,EpsilonGreedy
3.0,3.553093830708821,EpsilonGreedy
3.0,2.8155049549900864,EpsilonGreedy
3.0,4.613763269663201,EpsilonGreedy
3.0,4.711278742716327,EpsilonGreedy
3.0,4.438081402318493,EpsilonGreedy
3.0,4.825664128257852,EpsilonGreedy
3.0,3.967932046914504,EpsilonGreedy
3.0,3.6292398829163353,EpsilonGreedy
3.0,2.605810549589041,EpsilonGreedy
3.0,4.023109362540808,EpsilonGreedy
3.0,4.013339362603238,EpsilonGreedy
3.0,5.04507342471317,EpsilonGreedy
3.0,4.067232533494255,EpsilonGreedy
3.0,5.647238825156824,EpsilonGreedy
3.0,3.41683403420892,EpsilonGreedy
3.0,1.3310109380574087,EpsilonGreedy
3.0,5.447255817581525,EpsilonGreedy
3.0,5.353856959038348,EpsilonGreedy
3.0,3.6066901731748566,EpsilonGreedy
3.0,5.918841164147728,EpsilonGreedy
3.0,4.907412547939389,EpsilonGreedy
3.0,2.1844969136172425,EpsilonGreedy
3.0,4.201220222781142,EpsilonGreedy
3.0,4.736865434824404,EpsilonGreedy
3.0,3.2629121089026163,EpsilonGreedy
3.0,4.533783952444869,EpsilonGreedy
3.0,3.980447020373245,EpsilonGreedy
3.0,4.235267514304385,EpsilonGreedy
3.0,5.477380587388799,EpsilonGreedy
3.0,3.6236139556218507,EpsilonGreedy
3.0,2.686539193352924,EpsilonGreedy
3.0,5.772369882824466,EpsilonGreedy
3.0,4.548106559876101,EpsilonGreedy
3.0,3.4170430258364037,EpsilonGreedy
3.0,5.473532587763529,EpsilonGreedy
3.0,4.426619233432241,EpsilonGreedy
3.0,4.093219952234789,EpsilonGreedy
3.0,2.9384322077131237,EpsilonGreedy
3.0,4.164180484550898,EpsilonGreedy
3.0,2.8614253083538452,EpsilonGreedy
3.0,4.483516292854173,EpsilonGreedy
3.0,3.445728749087854,EpsilonGreedy
3.0,4.021706159232003,EpsilonGreedy
3.0,4.08584784250577,EpsilonGreedy
3.0,3.819735308512063,EpsilonGreedy
3.0,4.292149493948199,EpsilonGreedy
3.0,4.355558537756736,EpsilonGreedy
3.0,3.042001777269174,EpsilonGreedy
3.0,4.018182411599562,EpsilonGreedy
3.0,5.339369882107404,EpsilonGreedy
3.0,3.007630375755846,EpsilonGreedy
3.0,3.8878770621973615,EpsilonGreedy
3.0,3.494031717613372,EpsilonGreedy
3.0,4.2640387333008345,EpsilonGreedy
3.0,0.9333930274764364,EpsilonGreedy
3.0,3.3587411045758286,EpsilonGreedy
3.0,4.736344744346496,EpsilonGreedy
3.0,4.421091342353021,EpsilonGreedy
3.0,3.38308661726327,EpsilonGreedy
3.0,3.9344101535537277,EpsilonGreedy
3.0,5.2135978436728525,EpsilonGreedy
3.0,3.0527258698520807,EpsilonGreedy
3.0,5.541290620009398,EpsilonGreedy
3.0,4.709359216072803,EpsilonGreedy
3.0,5.983622694908727,EpsilonGreedy
3.0,4.890450549482766,EpsilonGreedy
3.0,3.8037942520791326,EpsilonGreedy
3.0,4.69850987566227,EpsilonGreedy
3.0,4.332122094987728,EpsilonGreedy
3.0,4.669271568656352,EpsilonGreedy
3.0,5.072763937146607,EpsilonGreedy
3.0,4.023190233876806,EpsilonGreedy
3.0,3.9861752174141505,EpsilonGreedy
3.0,2.633995685625364,EpsilonGreedy
3.0,3.8273385619165676,EpsilonGreedy
3.0,3.693331864016062,EpsilonGreedy
3.0,4.489906932538042,EpsilonGreedy
3.0,4.004566789234917,EpsilonGreedy
3.0,2.9734354324300902,EpsilonGreedy
3.0,6.38641012293338,EpsilonGreedy
3.0,4.184907803966778,EpsilonGreedy
3.0,2.940307006419215,EpsilonGreedy
3.0,5.1554498060612515,EpsilonGreedy
3.0,5.340753344265776,EpsilonGreedy
3.0,3.9571024203806844,EpsilonGreedy
3.0,2.4220331944345217,EpsilonGreedy
3.0,3.9396995446220213,EpsilonGreedy
3.0,4.021497890981642,EpsilonGreedy
3.0,4.82662263458849,EpsilonGreedy
3.0,3.0221468945166476,EpsilonGreedy
3.0,4.270258022835752,EpsilonGreedy
3.0,3.0825060259210124,EpsilonGreedy
3.0,5.00430334907231,EpsilonGreedy
3.0,3.6868222722961623,EpsilonGreedy
3.0,2.644995571272763,EpsilonGreedy
3.0,6.204693947942735,EpsilonGreedy
3.0,3.675961889666625,EpsilonGreedy
3.0,3.656362169611886,EpsilonGreedy
3.0,5.598527447980609,EpsilonGreedy
3.0,3.9385274100587395,EpsilonGreedy
3.0,4.399920626708781,EpsilonGreedy
3.0,4.818977165352296,EpsilonGreedy
3.0,3.252220824844793,EpsilonGreedy
3.0,3.5638632657833043,EpsilonGreedy
3.0,3.9297559368094728,EpsilonGreedy
3.0,6.133776774078565,EpsilonGreedy
3.0,4.389337581678185,EpsilonGreedy
3.0,3.943838511458377,EpsilonGreedy
3.0,3.3602878557867135,EpsilonGreedy
3.0,3.0315364587034304,EpsilonGreedy
3.0,3.3000395145070667,EpsilonGreedy
3.0,3.391842351997769,EpsilonGreedy
3.0,4.390145730346358,EpsilonGreedy
3.0,5.439910886126938,EpsilonGreedy
3.0,5.699226502294018,EpsilonGreedy
3.0,4.047129255318673,EpsilonGreedy
3.0,4.664665556925748,EpsilonGreedy
3.0,4.687259327847559,EpsilonGreedy
3.0,5.1812420843055715,EpsilonGreedy
3.0,2.911449895088935,EpsilonGreedy
3.0,4.233637229433235,EpsilonGreedy
3.0,3.6930037757626684,EpsilonGreedy
3.0,2.582567899781574,EpsilonGreedy
3.0,4.127975372631355,EpsilonGreedy
3.0,4.522919557149806,EpsilonGreedy
3.0,4.545239288830616,EpsilonGreedy
3.0,4.260116562489621,EpsilonGreedy
3.0,1.3952276087210138,EpsilonGreedy
3.0,3.2432155857319787,EpsilonGreedy
3.0,5.824608590718519,EpsilonGreedy
3.0,2.9519244064969667,EpsilonGreedy
3.0,5.37226179330793,EpsilonGreedy
3.0,4.6763957958375455,EpsilonGreedy
3.0,3.0145731729681637,EpsilonGreedy
3.0,3.303235965316799,EpsilonGreedy
3.0,3.933213443715707,EpsilonGreedy
3.0,4.132419411407939,EpsilonGreedy
3.0,3.46314367099026,EpsilonGreedy
3.0,2.5709644710432795,EpsilonGreedy
3.0,4.504034213321465,EpsilonGreedy
3.0,3.677465017953367,EpsilonGreedy
3.0,2.7540887068068653,EpsilonGreedy
3.0,3.9166071857474702,EpsilonGreedy
3.0,2.5229991515199433,EpsilonGreedy
3.0,4.866906904453053,EpsilonGreedy
3.0,4.0520540259157025,EpsilonGreedy
3.0,4.3134818518820675,EpsilonGreedy
3.0,3.5283479308486045,EpsilonGreedy
3.0,5.062934480730373,EpsilonGreedy
3.0,3.898559626161657,EpsilonGreedy
3.0,4.424371788247624,EpsilonGreedy
3.0,2.869567912171836,EpsilonGreedy
3.0,3.698808305316826,EpsilonGreedy
3.0,2.208468001529238,EpsilonGreedy
3.0,3.612225100661136,EpsilonGreedy
3.0,3.4157395380081716,EpsilonGreedy
3.0,3.44623779825064,EpsilonGreedy
3.0,3.950771335102256,EpsilonGreedy
3.0,3.0893462000508003,EpsilonGreedy
3.0,1.8368436262571342,EpsilonGreedy
3.0,4.321697565748163,EpsilonGreedy
3.0,3.930697234929416,EpsilonGreedy
3.0,4.78736741604967,EpsilonGreedy
3.0,4.718584789814709,EpsilonGreedy
3.0,5.3165593419154895,EpsilonGreedy
3.0,6.088557890002633,EpsilonGreedy
3.0,5.0077185522058905,EpsilonGreedy
3.0,3.378779223084959,EpsilonGreedy
3.0,2.5138849541092263,EpsilonGreedy
3.0,3.612933540178366,EpsilonGreedy
3.0,3.989890907855534,EpsilonGreedy
3.0,4.0013554428000555,EpsilonGreedy
3.0,3.2412930682434906,EpsilonGreedy
3.0,3.9190748710100953,EpsilonGreedy
3.0,4.636717536974726,EpsilonGreedy
3.0,5.61513300801923,EpsilonGreedy
3.0,5.496764737283574,EpsilonGreedy
3.0,4.269635690338842,EpsilonGreedy
3.0,4.052223795727486,EpsilonGreedy
3.0,4.475902924694279,EpsilonGreedy
3.0,3.44664990106666,EpsilonGreedy
3.0,3.2511511773672797,EpsilonGreedy
3.0,5.7851910389191366,EpsilonGreedy
3.0,3.880211399614731,EpsilonGreedy
3.0,3.873449520534903,EpsilonGreedy
3.0,4.06856598882882,EpsilonGreedy
3.0,2.8763007977969854,EpsilonGreedy
3.0,4.247621665085458,EpsilonGreedy
3.0,3.4539495697271843,EpsilonGreedy
3.0,4.214202883417439,EpsilonGreedy
3.0,4.542887969416654,EpsilonGreedy
3.0,4.265786084981796,EpsilonGreedy
3.0,4.837917018044983,EpsilonGreedy
3.0,3.2306078827577047,EpsilonGreedy
3.0,1.0477433372767169,EpsilonGreedy
3.0,3.5347963446125217,EpsilonGreedy
3.0,4.324474855834975,EpsilonGreedy
3.0,3.9522015379717943,EpsilonGreedy
3.0,5.21723603393512,EpsilonGreedy
3.0,5.605777061513844,EpsilonGreedy
3.0,4.182565301765712,EpsilonGreedy
3.0,3.961361730332221,EpsilonGreedy
3.0,4.714963553591756,EpsilonGreedy
3.0,4.495920244471107,EpsilonGreedy
3.0,4.112975271131104,EpsilonGreedy
3.0,3.419174860645437,EpsilonGreedy
3.0,4.4709612467753415,EpsilonGreedy
3.0,2.919585705861077,EpsilonGreedy
3.0,5.064030235330359,EpsilonGreedy
3.0,3.8379531468253885,EpsilonGreedy
3.0,5.921115108696231,EpsilonGreedy
3.0,4.073516044484468,EpsilonGreedy
3.0,3.5186068945480065,EpsilonGreedy
3.0,7.066181974008112,EpsilonGreedy
3.0,3.2444810591910076,EpsilonGreedy
3.0,3.8643666869318087,EpsilonGreedy
3.0,4.766264420753098,EpsilonGreedy
3.0,4.23655286074975,EpsilonGreedy
3.0,3.9225231653323918,EpsilonGreedy
3.0,4.347276397382497,EpsilonGreedy
3.0,5.354023374511361,EpsilonGreedy
3.0,6.248789012469226,EpsilonGreedy
3.0,3.886432963798688,EpsilonGreedy
3.0,3.1107108011275164,EpsilonGreedy
3.0,6.115691629704399,EpsilonGreedy
